資料集Id,資料集名稱,資料集提供機關名稱,資料集連結,主要欄位說明,資料資源下載連結,資料資源檔案格式,metadata文字編碼
29784,財政部高雄國稅局便民服務手冊,財政部高雄國稅局,data.gov.tw/node/29784,"聯絡資訊、便民服務措施、網際網路服務、熱門稅務資訊、
各類服務電話",http://www.ntbk.gov.tw/etwmain/download?sid=153ad0f0c3000000c2d5a095902e66b9,XML,UTF-8
29785,財政部臺北國稅局員額與素質相關統計資訊,財政部臺北國稅局,data.gov.tw/node/29785,正式職員人數、性別、學歷、任用資格,http://www.ntbt.gov.tw/etwmain/download?sid=153ac2036cc00000873dcb9497630509,ODT,UTF-8
29812,財政部臺北國稅局稅籍登記申請收件統計表,財政部臺北國稅局,data.gov.tw/node/29812,機關、項目(含設立登記案件、變更登記案件、停業登記案件、復業登記案件、註銷登記案件、合計之數量)、統計日期(資料統計截止日期),http://www.ntbt.gov.tw/etwmain/download?sid=15396fdd270000001d6ae94d242ea976,ODT,UTF-8
29813,財政部臺北國稅局電子發票服務窗口,財政部臺北國稅局,data.gov.tw/node/29813,單位(臺北國稅局各分局稽徵所)、聯絡電話、分機、服務人員,http://www.ntbt.gov.tw/etwmain/download?sid=15396fed3d500000ca70f62a431a3f4f,ODT,UTF-8
29821,財政部臺北國稅局期貨商家數統計表,財政部臺北國稅局,data.gov.tw/node/29821,縣市別(臺北市)、家數(統計每季《累計》期貨商設立家數)、統計截止日期,http://www.ntbt.gov.tw/etwmain/download?sid=153ab586def00000f5612a06e508434d,CSV,UTF-8
29822,財政部臺北國稅局證券商家數統計表,財政部臺北國稅局,data.gov.tw/node/29822,資料年月(資料統計截止日期)、合計(統計每季《累計》證券商設立家數),http://www.ntbt.gov.tw/etwmain/download?sid=153ab58f08600000fc66d2829162e5dc,CSV,UTF-8
29823,財政部臺北國稅局貨物稅申報家數及稅額級距件數統計表,財政部臺北國稅局,data.gov.tw/node/29823,貨物稅(稅額級距)、申報家數、稅額,http://www.ntbt.gov.tw/etwmain/download?sid=153ab57c5700000092a42829e19291a6,ODT,UTF-8
29882,財政部中區國稅局復查決定書案例,財政部中區國稅局,data.gov.tw/node/29882,復查決定書之主文、事實及理由。,http://www.ntbca.gov.tw/etwmain/download?sid=153c0f5c653000001bb79ef75f436d00,ODT,UTF-8
29974,財政部中區國稅局營業稅籍登記申請收件統計表,財政部中區國稅局,data.gov.tw/node/29974,"1.機關：各地區國稅局．
2.項目：含設立登記案件,變更登記案件,停業登記案件,復業登記案件,註銷登記案件,合計之數量(單位：件)
3.統計日期：資料統計截止日期",http://www.ntbca.gov.tw/etwmain/download?sid=153823ec78a00000c772a2c57352bd0b,ODT,UTF-8
29986,財政部中區國稅局保有個人資料檔案公開項目彙整表,財政部中區國稅局,data.gov.tw/node/29986,"一、個人資料檔案名稱
二、保有依據
三、個人資料類別
四、保有單位
五、特定目的
六、聯絡方式",http://www.ntbca.gov.tw/etwmain/download?sid=153bae4bdcf0000013b805cd49bc6170,ODT,UTF-8
30050,財政部中區國稅局期貨商家數統計表,財政部中區國稅局,data.gov.tw/node/30050,國稅局、縣市、年度、家數、統計截止日期。,http://www.ntbca.gov.tw/etwmain/download?sid=153ac5296d000000356965cad27f0119,ODS,UTF-8
30051,財政部中區國稅局證券商家數統計表,財政部中區國稅局,data.gov.tw/node/30051,資料統計截止日期、臺中市每季(累計)證券商設立家數、苗栗縣每季(累計)證券商設立家數、南投縣每季(累計)證券商設立家數、彰化縣每季(累計)證券商設立家數、雲林縣每季(累計)證券商設立家數、中區國稅局合計每季(累計)證券商設立家數。,http://www.ntbca.gov.tw/etwmain/download?sid=153ac54338a000007c6f0114e91e0c23,ODS,UTF-8
30065,財政部中區國稅局貨物稅申報家數及稅額級距件數統計表,財政部中區國稅局,data.gov.tw/node/30065,貨物稅、申報家數、稅額,http://www.ntbca.gov.tw/etwmain/download?sid=153ac5806c5000007bd850425f855009,ODT,UTF-8
30078,財政部中區國稅局年度重要施政計畫,財政部中區國稅局,data.gov.tw/node/30078,工作計畫名稱及編號、重要計畫項目(預算代號)、期程起訖、承辦單位、政事別、說明。,http://www.ntbca.gov.tw/etwmain/download?sid=153bb03f37c00000a267d32c93b73072,ODT,UTF-8
30079,財政部中區國稅局業務績效與榮譽,財政部中區國稅局,data.gov.tw/node/30079,年度、項目、主辦科室。,http://www.ntbca.gov.tw/etwmain/download?sid=153bb26e50700000140e80d5e9b70d3f,ODT,UTF-8
30080,財政部中區國稅局業務職掌,財政部中區國稅局,data.gov.tw/node/30080,科室、樓層、內部單位、業務職掌。,http://www.ntbca.gov.tw/etwmain/download?sid=153bb36d50500000dfb9e8a0a8a7ff11,ODT,UTF-8
30081,財政部中區國稅局組織架構,財政部中區國稅局,data.gov.tw/node/30081,組織架構含局長、副局長、主任秘書及核稿室、業務單位(10科)、輔助單位(5室)、所屬四級機關(6個分局)及派出單位(13個稽徵所)。,http://www.ntbca.gov.tw/etwmain/download?sid=153bc59683f000009331dcc15f6308ff,ODT,UTF-8
30082,財政部中區國稅局組織沿革,財政部中區國稅局,data.gov.tw/node/30082,沿革/成立經過。,http://www.ntbca.gov.tw/etwmain/download?sid=153bb07cfb7000005816a147b4773c01,ODT,UTF-8
30091,財政部中區國稅局提升服務品質執行計畫,財政部中區國稅局,data.gov.tw/node/30091,實施要項、執行策略、策略細項、具體作法、完成期限、執?單位,http://www.ntbca.gov.tw/etwmain/download?sid=153ad49c22500000da37dfd8fd73b41c,ODT,UTF-8
30097,財政部中區國稅局為民服務意見調查分析報告,財政部中區國稅局,data.gov.tw/node/30097,調查概述、調查設計、調查結果分析、各分局稽徵所滿意度分析、歷年相關統計資料比較、受訪者意見或建議、結論與建議,http://www.ntbca.gov.tw/etwmain/download?sid=153bbed683d00000b1fcdf82c0ceb340,ODT,UTF-8
30098,財政部中區國稅局為民服務白皮書,財政部中區國稅局,data.gov.tw/node/30098,"我們的願景、關於我們－機關簡介、我們的優質創新服務、我們的服務措施	、國稅申報須知、傾聽與回應您的聲音、我們的自我要求	、我們未來的努力方向、期盼您的協助	、歡迎批評指教、本局及所屬分局、稽徵所服務地區、地址、電話號碼一覽表",http://www.ntbca.gov.tw/etwmain/download?sid=153ad4f81b4000008ab2212c6e0feebe,ODT,UTF-8
30100,財政部中區國稅局全功能櫃台Easy速利得免下車服務作業要點,財政部中區國稅局,data.gov.tw/node/30100,作業目的、服務對象、作業項目、作業單位、作業程序、成果彙報、經費運用,http://www.ntbca.gov.tw/etwmain/download?sid=153bc0d07610000009c19c938f0e9b40,ODT,UTF-8
30101,財政部中區國稅局首長會見民眾實施要點,財政部中區國稅局,data.gov.tw/node/30101,申請會見事由、會見地點、不予處理事由、受理程序、指定代理人、追蹤管制及回報。,http://www.ntbca.gov.tw/etwmain/download?sid=153bc0e8c81000001ba177dde0e30394,ODT,UTF-8
30103,財政部中區國稅局納稅人申訴中心及申訴熱線電話設置補充事項,財政部中區國稅局,data.gov.tw/node/30103,作業流程圖、作業單位、作業目的、作業依據、作業時間、作業說明、作業組織及職責、申訴案件之作業程序、申訴案件之處理、申訴案件之面談、申訴案件之管制、申訴中心之懇談室設置規範、表單、支援文件。,http://www.ntbca.gov.tw/etwmain/download?sid=153bc321b6100000473413f01ed2becd,ODT,UTF-8
30104,財政部中區國稅局處理人民陳情案件作業要點,財政部中區國稅局,data.gov.tw/node/30104,人民陳情案件之範圍、處理程序及管制作業、案件之催辦。,http://www.ntbca.gov.tw/etwmain/download?sid=153bc32f5d0000007766982ae43332e5,ODT,UTF-8
30105,財政部中區國稅局人民陳情案件處理情形檢討分析報告,財政部中區國稅局,data.gov.tw/node/30105,人民陳情案件處理機制調查結果、處理情形統計 、面臨陳情案件主要問題及建議事項、各單位處理人民陳情案件優良範例、結論與建議。,http://www.ntbca.gov.tw/etwmain/download?sid=153bc6b57cd0000093ecea78fa5d1e99,ODT,UTF-8
30106,財政部中區國稅局機關位置、交通資訊及聯絡方式,財政部中區國稅局,data.gov.tw/node/30106,機關位置圖、交通資訊、聯絡地址及電話,http://www.ntbca.gov.tw/etwmain/download?sid=153c042ddc7000007e825fede0500580,ODT,UTF-8
30107,財政部中區國稅局暨所屬各分局、稽徵所服務時間,財政部中區國稅局,data.gov.tw/node/30107,單位、服務地區、電話、傳真電話、服務時間,http://www.ntbca.gov.tw/etwmain/download?sid=153bc21783f00000e572ad7aa89cc1de,ODT,UTF-8
30108,稅務行事曆,財政部中區國稅局,data.gov.tw/node/30108,作業日期、工作提要,http://www.ntbca.gov.tw/etwmain/download?sid=153bc20bb9f0000062878c5b71617aff,ODT,UTF-8
30140,財政部中區國稅局電子發票服務窗口一覽表,財政部中區國稅局,data.gov.tw/node/30140,單位、連絡電話、分機、服務人員,http://www.ntbca.gov.tw/etwmain/download?sid=153c708608300000ac77d1b3dbc62baa,ODT,UTF-8
30147,臺灣金融控股股份有限公司集團關係企業組織圖,臺灣金融控股股份有限公司,data.gov.tw/node/30147,臺灣金融控股股份有限公司集團關係企業組織圖,https://www.twfhc.com.tw/fileredirect.aspx?path=/opendata/10_%E9%9B%86%E5%9C%98%E9%97%9C%E4%BF%82%E4%BC%81%E6%A5%AD%E7%B5%84%E7%B9%94%E5%9C%96/1_10_%E8%87%BA%E7%81%A3%E9%87%91%E8%9E%8D%E6%8E%A7%E8%82%A1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%9B%86%E5%9C%98%E9%97%9C%E4%BF%82%E4%BC%81%E6%A5%AD%E7%B5%84%E7%B9%94%E5%9C%96.odt,ODT,UTF-8
30182,財政部臺北國稅局飛速得免下車預約服務相關資訊  ,財政部臺北國稅局,data.gov.tw/node/30182,有關飛速得免下車預約服務之申請及處理程序,http://www.ntbt.gov.tw/etwmain/download?sid=153c572153600000cae70b68eff58ec2,ODT,UTF-8
30183,財政部臺北國稅局提升服務品質執行計畫,財政部臺北國稅局,data.gov.tw/node/30183,包含執行計畫的實施要項、執行策略、策略細項、具體做法、完成期限、執行單位,http://www.ntbt.gov.tw/etwmain/download?sid=14c0cf7b410000005c7a499cb5bbed24,ODT,UTF-8
30187,財政部臺北國稅局為民服務意見調查報告,財政部臺北國稅局,data.gov.tw/node/30187,就臺北國稅局洽公環境、服務禮儀、網站服務、便民服務等意見作成調查報告 ,http://www.ntbt.gov.tw/etwmain/download?sid=153d0bda53200000115b400ec5d36ef1,ODT,UTF-8
30188,財政部中區國稅局最近5年度國家賠償事件處理情形統計表,財政部中區國稅局,data.gov.tw/node/30188,機關名稱、年度、月別、新收案件件數、拒絕賠償件數、已結案件件數、未結案件件數、賠償總金額、協議成立賠償件數、協議成立賠償金額、訴訟件數、判決確定賠償件數、判決確定賠償金額、依第2條賠償件數、依第3條賠償件數、行使求償權總件數、獲償總件數、獲償總金額、行政懲處（戒）件數、行政懲處（戒）人數。,http://www.ntbca.gov.tw/etwmain/download?sid=153cb94d2f100000c4c5893e6bbe8bd0,CSV,UTF-8
30191,財政部臺北國稅局人民陳情案件檢討分析報告,財政部臺北國稅局,data.gov.tw/node/30191,依據人民陳情案件之陳情案件來源、處理時效、處理結果、陳情類別如稽徵業務行政措施之興革建議、稽徵業務行政法令之查詢、行政違失之舉發、行政上權益之維護等項目統計分析,http://www.ntbt.gov.tw/etwmain/download?sid=14b77a62453000006f5013c73224d605,ODT,UTF-8
30192,財政部臺北國稅局局長、分局長及稽徵所主任與民有約實施要點,財政部臺北國稅局,data.gov.tw/node/30192,規範局長、分局長及稽徵所主任與民有約之服務,http://www.ntbt.gov.tw/etwmain/download?sid=153c5734ed800000ca2107003a9a3aa6,ODT,UTF-8
30193,財政部臺北國稅局處理人民陳情案件要點,財政部臺北國稅局,data.gov.tw/node/30193,依據人民陳情案件之陳情案件來源、處理時效等規定包含稽徵業務行政措施之興革建議、稽徵業務行政法令之查詢、行政違失之舉發、行政上權益之維護,http://www.ntbt.gov.tw/etwmain/download?sid=153c572a3c60000048ba8f5cb1002744,ODT,UTF-8
30194,財政部臺北國稅局納稅人申訴中心及申訴熱線電話設置作業要點,財政部臺北國稅局,data.gov.tw/node/30194,有關納稅義務人可親自或以書面、電話、傳真等方式向本局服務科申訴之程序及規定,http://www.ntbt.gov.tw/etwmain/download?sid=153c573cf3a00000ba1b296922eb8394,ODT,UTF-8
30195,臺銀人壽軍保育嬰留職專區,臺銀人壽保險股份有限公司,data.gov.tw/node/30195,各年度軍人保險育嬰留職停薪津貼人數及金額,http://www.twfhclife.com.tw/CSV/102.csv,CSV,BIG-5
30241,100年至104年有償處分國有非公用土地統計,財政部國有財產署,data.gov.tw/node/30241,年度、筆數、面積、售價收入,http://www.fnp.gov.tw/opendata/attach.php?source_id=613,CSV,UTF-8
30249,臺銀人壽海外度假打工專區,臺銀人壽保險股份有限公司,data.gov.tw/node/30249,提供本公司針對海外度假打工青年保戶辦理投保作業說明,http://www.twfhclife.com.tw/Pages/ovp.aspx,其他,UTF-8
30250,臺銀人壽業務訊息,臺銀人壽保險股份有限公司,data.gov.tw/node/30250,人壽保險個人保件有效契約平均保險金額,http://www.twfhclife.com.tw/CSV/3-6.csv,CSV,BIG-5
30251,臺銀人壽現售商品介紹,臺銀人壽保險股份有限公司,data.gov.tw/node/30251,商品介紹DM,http://www.twfhclife.com.tw/Pages/c4.aspx,其他,UTF-8
30252,臺銀人壽往來經紀代理人資訊,臺銀人壽保險股份有限公司,data.gov.tw/node/30252,本公司往來之經紀及代理人名稱、地址及電話,http://www.twfhclife.com.tw/CSV/1-6.csv,CSV,BIG-5
30253,臺銀人壽保戶需求,臺銀人壽保險股份有限公司,data.gov.tw/node/30253,本公司保戶活動專區,http://elife.twfhclife.com.tw/invweb/scholarship/main/list,其他,UTF-8
30269,財政部國庫署104年度單位決算書,財政部國庫署,data.gov.tw/node/30269,決算書表,http://www.nta.gov.tw/_admin/_upload/Announce/8317/file/%E8%B2%A1%E6%94%BF%E9%83%A8%E5%9C%8B%E5%BA%AB%E7%BD%B2104%E5%B9%B4%E5%BA%A6%E5%96%AE%E4%BD%8D%E6%B1%BA%E7%AE%97%E6%9B%B8.pdf,PDF,UTF-8
30271,財政部北區國稅局轄區內人口數、工商家數及各項申報統計,財政部北區國稅局,data.gov.tw/node/30271,機關名稱、人口數(設籍數)、戶數、總面積(平方公里)、轄區使用發票工商單位家數(稅籍家數)、免用發票工商單位家數(稅籍家數)、103年度綜所稅結算申報（件數）、103年度扣免繳憑單及股利憑單申報（件數）、103年度營利事業所得稅結算申報（件數）、104年度營利事業所得稅暫繳申報（件數）、統計截止日期,http://www.ntbna.gov.tw/etwmain/download?sid=153c16634d700000c6130268b55218f8,ODS,UTF-8
30381,臺銀人壽105年月報,臺銀人壽保險股份有限公司,data.gov.tw/node/30381,"本年度預算數,本月決算數,本月預算數,累計決算數,累計預算數,金額,本年度可用預算數,執行情形",http://www.twfhclife.com.tw/documents/gov_info_3_1.htm,XML,BIG-5
30455,臺灣金融控股股份有限公司公司治理經營管理章則,臺灣金融控股股份有限公司,data.gov.tw/node/30455,公司章程、組織規程,https://www.twfhc.com.tw/fileredirect.aspx?path=/opendata/14_%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86%E7%B6%93%E7%87%9F%E7%AE%A1%E7%90%86%E7%AB%A0%E5%89%87/%E8%87%BA%E7%81%A3%E9%87%91%E8%9E%8D%E6%8E%A7%E8%82%A1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%AB%A0%E7%A8%8B.odt,ODT,UTF-8
30465,臺灣金融控股股份有限公司公司治理風險管理章則,臺灣金融控股股份有限公司,data.gov.tw/node/30465,"本公司風險管理政策及指導準則、
本公司及各子公司對利害關係人授信及交易準則、
本公司及子公司資本適足性管理準則  ",https://www.twfhc.com.tw/fileredirect.aspx?path=/opendata/15_%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86%E9%A2%A8%E9%9A%AA%E7%AE%A1%E7%90%86%E7%AB%A0%E5%89%87/%E8%87%BA%E7%81%A3%E9%87%91%E8%9E%8D%E6%8E%A7%E8%82%A1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E9%A2%A8%E9%9A%AA%E7%AE%A1%E7%90%86%E6%94%BF%E7%AD%96%E5%8F%8A%E6%8C%87%E5%B0%8E%E6%BA%96%E5%89%87.odt,ODT,UTF-8
